"emmeans.treatment","emmeans.emmean","emmeans.SE","emmeans.df","emmeans.lower.CL","emmeans.upper.CL"
"0",2.4,0.389800519751828,11.2860512993189,1.54470043299413,3.25529956700586
"12",2.7,0.389800519751828,11.2860512993189,1.84470043299413,3.55529956700586
"4",2.3,0.389800519751828,11.2860512993189,1.44470043299413,3.15529956700586
"8",2.7,0.389800519751828,11.2860512993189,1.84470043299413,3.55529956700586
